Id,Predicted
9034,mexican
9035,american (traditional)
9036,mexican
9037,mexican
9038,mediterranean
9039,italian
9040,american (traditional)
9041,american (traditional)
9042,american (traditional)
9043,thai
9044,american (traditional)
9045,chinese
9046,mexican
9047,american (traditional)
9048,american (traditional)
9049,canadian (new)
9050,mexican
9051,american (new)
9052,american (traditional)
9053,chinese
9054,chinese
9055,american (traditional)
9056,chinese
9057,mexican
9058,american (traditional)
9059,chinese
9060,mexican
9061,italian
9062,mexican
9063,mexican
9064,american (new)
9065,mediterranean
9066,chinese
9067,japanese
9068,american (new)
9069,mexican
9070,american (new)
9071,thai
9072,american (new)
9073,thai
9074,american (traditional)
9075,italian
9076,american (traditional)
9077,asian fusion
9078,canadian (new)
9079,italian
9080,american (traditional)
9081,american (traditional)
9082,italian
9083,canadian (new)
9084,mexican
9085,american (new)
9086,american (new)
9087,american (new)
9088,chinese
9089,italian
9090,chinese
9091,italian
9092,american (traditional)
9093,italian
9094,japanese
9095,mexican
9096,italian
9097,mexican
9098,mexican
9099,american (traditional)
9100,mexican
9101,american (traditional)
9102,american (traditional)
9103,chinese
9104,american (new)
9105,mediterranean
9106,mexican
9107,asian fusion
9108,italian
9109,american (traditional)
9110,american (traditional)
9111,japanese
9112,asian fusion
9113,american (traditional)
9114,italian
9115,american (traditional)
9116,japanese
9117,japanese
9118,american (new)
9119,italian
9120,japanese
9121,american (traditional)
9122,american (traditional)
9123,italian
9124,american (new)
9125,italian
9126,chinese
9127,italian
9128,canadian (new)
9129,italian
9130,italian
9131,mexican
9132,italian
9133,mexican
9134,american (new)
9135,chinese
9136,american (traditional)
9137,chinese
9138,japanese
9139,american (new)
9140,mexican
9141,american (new)
9142,american (traditional)
9143,italian
9144,american (traditional)
9145,mexican
9146,mediterranean
9147,american (traditional)
9148,mexican
9149,italian
9150,american (traditional)
9151,chinese
9152,japanese
9153,thai
9154,thai
9155,italian
9156,american (new)
9157,american (new)
9158,japanese
9159,american (traditional)
9160,american (traditional)
9161,american (new)
9162,american (new)
9163,mexican
9164,chinese
9165,american (traditional)
9166,japanese
9167,mexican
9168,chinese
9169,american (new)
9170,american (new)
9171,italian
9172,mexican
9173,chinese
9174,japanese
9175,italian
9176,thai
9177,mediterranean
9178,american (traditional)
9179,asian fusion
9180,american (new)
9181,italian
9182,italian
9183,mexican
9184,italian
9185,american (traditional)
9186,canadian (new)
9187,american (traditional)
9188,mexican
9189,american (new)
9190,american (new)
9191,american (traditional)
9192,japanese
9193,american (traditional)
9194,mexican
9195,american (traditional)
9196,chinese
9197,japanese
9198,american (traditional)
9199,mediterranean
9200,canadian (new)
9201,american (traditional)
9202,american (new)
9203,american (traditional)
9204,american (traditional)
9205,american (traditional)
9206,american (traditional)
9207,american (traditional)
9208,chinese
9209,mexican
9210,american (traditional)
9211,mexican
9212,japanese
9213,american (traditional)
9214,american (traditional)
9215,mediterranean
9216,mexican
9217,mediterranean
9218,mexican
9219,mexican
9220,american (traditional)
9221,italian
9222,chinese
9223,american (traditional)
9224,american (traditional)
9225,american (traditional)
9226,mexican
9227,italian
9228,mexican
9229,mexican
9230,chinese
9231,italian
9232,american (new)
9233,chinese
9234,mexican
9235,italian
9236,mexican
9237,mediterranean
9238,mexican
9239,mediterranean
9240,chinese
9241,japanese
9242,italian
9243,mexican
9244,american (new)
9245,american (traditional)
9246,mediterranean
9247,chinese
9248,mexican
9249,chinese
9250,chinese
9251,chinese
9252,thai
9253,mediterranean
9254,chinese
9255,american (traditional)
9256,japanese
9257,mexican
9258,american (traditional)
9259,mexican
9260,american (traditional)
9261,mexican
9262,mediterranean
9263,italian
9264,american (new)
9265,chinese
9266,mexican
9267,american (traditional)
9268,mexican
9269,mexican
9270,american (new)
9271,american (traditional)
9272,italian
9273,american (traditional)
9274,american (traditional)
9275,chinese
9276,american (traditional)
9277,mexican
9278,american (traditional)
9279,mexican
9280,italian
9281,mexican
9282,mediterranean
9283,american (new)
9284,chinese
9285,american (traditional)
9286,american (traditional)
9287,mediterranean
9288,american (traditional)
9289,mexican
9290,thai
9291,italian
9292,thai
9293,thai
9294,thai
9295,mediterranean
9296,canadian (new)
9297,chinese
9298,italian
9299,italian
9300,thai
9301,mexican
9302,mexican
9303,japanese
9304,chinese
9305,italian
9306,japanese
9307,american (traditional)
9308,american (new)
9309,mexican
9310,mexican
9311,mexican
9312,mexican
9313,chinese
9314,american (traditional)
9315,american (traditional)
9316,italian
9317,japanese
9318,american (traditional)
9319,asian fusion
9320,chinese
9321,japanese
9322,mexican
9323,chinese
9324,mexican
9325,american (traditional)
9326,american (traditional)
9327,chinese
9328,mediterranean
9329,american (traditional)
9330,american (traditional)
9331,chinese
9332,mexican
9333,american (traditional)
9334,american (traditional)
9335,mediterranean
9336,asian fusion
9337,italian
9338,italian
9339,chinese
9340,mexican
9341,chinese
9342,chinese
9343,italian
9344,american (traditional)
9345,mexican
9346,american (traditional)
9347,chinese
9348,american (new)
9349,american (traditional)
9350,mexican
9351,american (traditional)
9352,american (new)
9353,italian
9354,mexican
9355,american (traditional)
9356,american (traditional)
9357,japanese
9358,chinese
9359,chinese
9360,italian
9361,italian
9362,mexican
9363,japanese
9364,mediterranean
9365,chinese
9366,american (traditional)
9367,american (traditional)
9368,american (traditional)
9369,american (traditional)
9370,mediterranean
9371,chinese
9372,japanese
9373,canadian (new)
9374,italian
9375,canadian (new)
9376,canadian (new)
9377,chinese
9378,italian
9379,japanese
9380,mexican
9381,chinese
9382,mexican
9383,thai
9384,italian
9385,japanese
9386,american (traditional)
9387,japanese
9388,mediterranean
9389,mexican
9390,american (traditional)
9391,american (traditional)
9392,american (new)
9393,mexican
9394,american (traditional)
9395,mexican
9396,thai
9397,japanese
9398,american (traditional)
9399,mexican
9400,chinese
9401,mexican
9402,japanese
9403,italian
9404,italian
9405,american (traditional)
9406,chinese
9407,chinese
9408,chinese
9409,american (traditional)
9410,japanese
9411,mexican
9412,chinese
9413,american (traditional)
9414,italian
9415,chinese
9416,american (traditional)
9417,chinese
9418,american (traditional)
9419,chinese
9420,thai
9421,mediterranean
9422,thai
9423,american (traditional)
9424,mexican
9425,american (traditional)
9426,american (traditional)
9427,mexican
9428,thai
9429,american (traditional)
9430,american (traditional)
9431,italian
9432,chinese
9433,american (traditional)
9434,mediterranean
9435,american (new)
9436,italian
9437,american (traditional)
9438,mexican
9439,american (new)
9440,american (traditional)
9441,mexican
9442,italian
9443,american (traditional)
9444,mexican
9445,mexican
9446,mexican
9447,american (traditional)
9448,american (traditional)
9449,italian
9450,mexican
9451,chinese
9452,mediterranean
9453,chinese
9454,asian fusion
9455,italian
9456,japanese
9457,mediterranean
9458,chinese
9459,mediterranean
9460,italian
9461,italian
9462,mexican
9463,mediterranean
9464,italian
9465,american (new)
9466,mediterranean
9467,mexican
9468,american (traditional)
9469,chinese
9470,mexican
9471,mexican
9472,mexican
9473,american (new)
9474,chinese
9475,italian
9476,italian
9477,italian
9478,mediterranean
9479,mexican
9480,mexican
9481,american (traditional)
9482,chinese
9483,american (traditional)
9484,american (traditional)
9485,chinese
9486,chinese
9487,japanese
9488,mediterranean
9489,american (traditional)
9490,american (traditional)
9491,italian
9492,american (traditional)
9493,canadian (new)
9494,american (traditional)
9495,american (traditional)
9496,thai
9497,mexican
9498,american (traditional)
9499,mediterranean
9500,japanese
9501,american (traditional)
9502,thai
9503,italian
9504,chinese
9505,american (traditional)
9506,japanese
9507,mediterranean
9508,thai
9509,mediterranean
9510,mexican
9511,italian
9512,american (traditional)
9513,japanese
9514,american (traditional)
9515,italian
9516,japanese
9517,italian
9518,chinese
9519,thai
9520,chinese
9521,chinese
9522,american (new)
9523,chinese
9524,american (traditional)
9525,mexican
9526,american (traditional)
9527,mexican
9528,asian fusion
9529,mexican
9530,chinese
9531,mexican
9532,italian
9533,american (traditional)
9534,thai
9535,japanese
9536,american (traditional)
9537,italian
9538,american (traditional)
9539,italian
9540,american (traditional)
9541,mediterranean
9542,american (traditional)
9543,mediterranean
9544,american (traditional)
9545,canadian (new)
9546,american (traditional)
9547,mediterranean
9548,italian
9549,mexican
9550,japanese
9551,chinese
9552,asian fusion
9553,mexican
9554,italian
9555,american (new)
9556,american (traditional)
9557,mediterranean
9558,american (traditional)
9559,japanese
9560,italian
9561,thai
9562,italian
9563,japanese
9564,mexican
9565,american (traditional)
9566,italian
9567,mexican
9568,american (traditional)
9569,chinese
9570,mexican
9571,mexican
9572,thai
9573,mexican
9574,japanese
9575,italian
9576,italian
9577,mexican
9578,japanese
9579,chinese
9580,japanese
9581,thai
9582,american (traditional)
9583,american (traditional)
9584,canadian (new)
9585,italian
9586,mediterranean
9587,mexican
9588,italian
9589,american (traditional)
9590,chinese
9591,mexican
9592,american (traditional)
9593,mexican
9594,mexican
9595,asian fusion
9596,mexican
9597,mediterranean
9598,american (traditional)
9599,italian
9600,american (new)
9601,american (traditional)
9602,mexican
9603,italian
9604,chinese
9605,mexican
9606,italian
9607,mexican
9608,italian
9609,american (traditional)
9610,italian
9611,italian
9612,thai
9613,american (new)
9614,italian
9615,american (traditional)
9616,japanese
9617,italian
9618,italian
9619,mexican
9620,american (traditional)
9621,italian
9622,italian
9623,mediterranean
9624,japanese
9625,chinese
9626,chinese
9627,american (traditional)
9628,american (traditional)
9629,italian
9630,mexican
9631,american (new)
9632,mexican
9633,chinese
9634,italian
9635,italian
9636,mediterranean
9637,japanese
9638,italian
9639,american (traditional)
9640,asian fusion
9641,japanese
9642,american (traditional)
9643,italian
9644,american (traditional)
9645,japanese
9646,asian fusion
9647,italian
9648,mexican
9649,mexican
9650,american (traditional)
9651,italian
9652,mexican
9653,chinese
9654,chinese
9655,chinese
9656,chinese
9657,mexican
9658,chinese
9659,mexican
9660,american (traditional)
9661,italian
9662,japanese
9663,italian
9664,italian
9665,american (traditional)
9666,italian
9667,chinese
9668,american (traditional)
9669,american (traditional)
9670,american (traditional)
9671,italian
9672,american (traditional)
9673,chinese
9674,american (traditional)
9675,mexican
9676,italian
9677,chinese
9678,chinese
9679,american (traditional)
9680,american (traditional)
9681,italian
9682,mexican
9683,canadian (new)
9684,italian
9685,chinese
9686,american (new)
9687,japanese
9688,american (traditional)
9689,mexican
9690,american (traditional)
9691,american (traditional)
9692,japanese
9693,italian
9694,mexican
9695,japanese
9696,american (traditional)
9697,mediterranean
9698,canadian (new)
9699,mexican
9700,american (traditional)
9701,italian
9702,mexican
9703,chinese
9704,japanese
9705,american (new)
9706,chinese
9707,american (traditional)
9708,japanese
9709,chinese
9710,chinese
9711,asian fusion
9712,canadian (new)
9713,thai
9714,japanese
9715,asian fusion
9716,chinese
9717,american (new)
9718,thai
9719,japanese
9720,japanese
9721,italian
9722,american (traditional)
9723,asian fusion
9724,mexican
9725,japanese
9726,american (new)
9727,american (traditional)
9728,chinese
9729,american (traditional)
9730,american (new)
9731,canadian (new)
9732,american (new)
9733,chinese
9734,chinese
9735,american (traditional)
9736,american (traditional)
9737,canadian (new)
9738,mediterranean
9739,japanese
9740,american (new)
9741,mexican
9742,chinese
9743,chinese
9744,chinese
9745,canadian (new)
9746,italian
9747,italian
9748,italian
9749,japanese
9750,american (traditional)
9751,american (new)
9752,american (traditional)
9753,italian
9754,american (traditional)
9755,italian
9756,american (traditional)
9757,mexican
9758,american (traditional)
9759,italian
9760,italian
9761,japanese
9762,american (traditional)
9763,american (traditional)
9764,chinese
9765,japanese
9766,mexican
9767,italian
9768,mexican
9769,american (new)
9770,mexican
9771,american (traditional)
9772,chinese
9773,american (new)
9774,american (traditional)
9775,italian
9776,american (traditional)
9777,american (traditional)
9778,thai
9779,american (traditional)
9780,mexican
9781,american (traditional)
9782,mediterranean
9783,chinese
9784,american (new)
9785,italian
9786,american (traditional)
9787,thai
9788,mexican
9789,italian
9790,italian
9791,american (new)
9792,american (traditional)
9793,chinese
9794,american (traditional)
9795,chinese
9796,mediterranean
9797,canadian (new)
9798,american (traditional)
9799,italian
9800,italian
9801,italian
9802,asian fusion
9803,japanese
9804,mexican
9805,mediterranean
9806,american (traditional)
9807,canadian (new)
9808,american (traditional)
9809,american (traditional)
9810,japanese
9811,japanese
9812,american (traditional)
9813,japanese
9814,thai
9815,mediterranean
9816,american (new)
9817,american (new)
9818,mexican
9819,chinese
9820,italian
9821,italian
9822,american (traditional)
9823,italian
9824,american (traditional)
9825,mexican
9826,japanese
9827,mexican
9828,american (traditional)
9829,chinese
9830,american (traditional)
9831,american (new)
9832,chinese
9833,american (traditional)
9834,american (traditional)
9835,mexican
9836,mexican
9837,mexican
9838,american (traditional)
9839,american (traditional)
9840,chinese
9841,mexican
9842,mediterranean
9843,mexican
9844,american (new)
9845,japanese
9846,italian
9847,american (traditional)
9848,american (traditional)
9849,japanese
9850,italian
9851,chinese
9852,japanese
9853,italian
9854,chinese
9855,chinese
9856,italian
9857,american (new)
9858,thai
9859,american (traditional)
9860,mexican
9861,italian
9862,italian
9863,chinese
9864,american (traditional)
9865,italian
9866,american (traditional)
9867,chinese
9868,italian
9869,chinese
9870,american (new)
9871,american (traditional)
9872,american (new)
9873,mexican
9874,japanese
9875,chinese
9876,japanese
9877,american (traditional)
9878,american (new)
9879,american (traditional)
9880,mexican
9881,mexican
9882,mexican
9883,italian
9884,american (traditional)
9885,thai
9886,mediterranean
9887,thai
9888,american (traditional)
9889,american (traditional)
9890,thai
9891,japanese
9892,japanese
9893,american (traditional)
9894,italian
9895,american (new)
9896,american (traditional)
9897,italian
9898,mediterranean
9899,american (traditional)
9900,mexican
9901,japanese
9902,thai
9903,italian
9904,american (traditional)
9905,mexican
9906,chinese
9907,american (traditional)
9908,italian
9909,mediterranean
9910,american (traditional)
9911,american (traditional)
9912,thai
9913,mediterranean
9914,american (traditional)
9915,chinese
9916,american (new)
9917,japanese
9918,italian
9919,american (traditional)
9920,american (traditional)
9921,american (new)
9922,italian
9923,american (traditional)
9924,chinese
9925,canadian (new)
9926,thai
9927,japanese
9928,mexican
9929,italian
9930,mexican
9931,american (traditional)
9932,american (traditional)
9933,thai
9934,japanese
9935,asian fusion
9936,american (traditional)
9937,mexican
9938,canadian (new)
9939,american (traditional)
9940,american (traditional)
9941,american (traditional)
9942,chinese
9943,american (new)
9944,chinese
9945,canadian (new)
9946,american (traditional)
9947,chinese
9948,italian
9949,chinese
9950,japanese
9951,mexican
9952,american (traditional)
9953,mexican
9954,italian
9955,thai
9956,american (traditional)
9957,japanese
9958,italian
9959,mexican
9960,italian
9961,chinese
9962,japanese
9963,japanese
9964,chinese
9965,mexican
9966,american (traditional)
9967,italian
9968,italian
9969,american (traditional)
9970,american (traditional)
9971,mexican
9972,italian
9973,italian
9974,mexican
9975,mexican
9976,mexican
9977,american (traditional)
9978,chinese
9979,italian
9980,mexican
9981,italian
9982,japanese
9983,mexican
9984,chinese
9985,mexican
9986,american (traditional)
9987,japanese
9988,japanese
9989,italian
9990,chinese
9991,mediterranean
9992,mexican
9993,japanese
9994,mediterranean
9995,mexican
9996,american (new)
9997,american (traditional)
9998,american (traditional)
9999,canadian (new)
